IDgroup,GroupMembers,Name_Last,Ocurrence_LastName,HomePlanet,CryoSleep,Destination,Age,VIP,ExpRS,ExpFC,ExpSM,ExpSpa,ExpVR,Cabin_Deck,Cabin_num,Cabin_isPort,ExpTotal,Exp_zero,Transported
8075,1,Starkers,7.0,Earth,0.0,Cancri,19,0.0,355,0,0,0,284,F,1547,0.0,639,False,False
8076,2,Emetillove,7.0,Europa,0.0,Cancri,43,0.0,1,2060,263,1,2764,C,263,1.0,5089,False,False
8076,2,Emetillove,7.0,Europa,0.0,Cancri,29,0.0,2686,0,0,2854,2553,C,263,1.0,8093,False,False
8077,1,Watsongley,5.0,Earth,0.0,Trappist,20,0.0,721,122,0,0,0,G,1304,1.0,843,False,False
8078,1,Davispinoz,2.0,Earth,0.0,Trappist,19,0.0,0,0,134,1931,0,F,1667,1.0,2065,False,False
8079,1,Hubbarton,8.0,Earth,0.0,PSO,21,0.0,505,0,0,0,110,F,1548,0.0,615,False,True
8081,1,Ambleetive,8.0,Europa,0.0,Cancri,39,0.0,2,15450,336,1,904,D,251,1.0,16693,False,True
8082,2,Cochrisons,9.0,Earth,1.0,Trappist,12,0.0,0,0,0,0,0,G,1305,1.0,0,True,False
8082,2,Cochrisons,9.0,Earth,0.0,Cancri,20,0.0,1842,0,0,0,0,F,1668,1.0,1842,False,True
8083,1,Wolferton,7.0,Earth,0.0,Trappist,18,0.0,595,134,7,0,0,F,1669,1.0,736,False,False
8084,1,Idercaling,5.0,Europa,0.0,Trappist,31,0.0,530,745,0,6688,2161,C,264,1.0,10124,False,False
8085,1,Avisley,2.0,Earth,0.0,PSO,35,0.0,635,3,0,171,25,F,1549,0.0,834,False,False
8086,1,Rochaserry,2.0,Earth,1.0,PSO,44,0.0,0,0,0,0,0,G,1306,1.0,0,True,True
8087,1,Ousious,14.0,Europa,0.0,Trappist,62,0.0,33,3518,0,394,0,B,268,1.0,3945,False,True
8088,2,Sacy,2.0,Mars,0.0,Trappist,23,0.0,1,0,11,0,2336,E,521,1.0,2348,False,False
8088,2,Kart,6.0,Mars,0.0,Trappist,23,1.0,3,0,0,1677,54,F,1670,1.0,1734,False,False
8089,1,Peter,10.0,Earth,0.0,Trappist,19,0.0,0,0,1761,0,36,F,1671,1.0,1797,False,True
8091,1,Bushallert,12.0,Earth,0.0,Trappist,29,0.0,18,7,0,0,779,F,1672,1.0,804,False,False
8092,3,Pulgaly,5.0,Europa,0.0,Trappist,31,0.0,0,4655,135,2075,402,D,238,0.0,7267,False,True
8092,3,Pulgaly,5.0,Europa,1.0,Cancri,33,1.0,0,0,0,0,0,D,238,0.0,0,True,True
8092,3,Pulgaly,5.0,Europa,0.0,Trappist,41,0.0,0,3216,0,433,517,D,238,0.0,4166,False,False
8094,1,Pokebox,4.0,Europa,0.0,Trappist,60,0.0,19,7316,0,0,1781,C,265,1.0,9116,False,True
8097,1,Meroliss,3.0,Europa,1.0,Trappist,41,0.0,0,0,0,0,0,B,317,0.0,0,True,True
8098,4,Mosteraked,14.0,Europa,0.0,Trappist,69,1.0,0,269,0,190,9033,B,269,1.0,9492,False,False
8098,4,Mosteraked,14.0,Europa,0.0,Cancri,44,0.0,9,2311,0,633,1,B,269,1.0,2954,False,True
8098,4,Mosteraked,14.0,Europa,1.0,Cancri,18,0.0,0,0,0,0,0,B,269,1.0,0,True,True
8098,4,Mosteraked,14.0,Europa,0.0,Cancri,26,0.0,0,11598,0,3,386,B,269,1.0,11987,False,True
8102,1,Castron,7.0,Earth,0.0,Trappist,30,0.0,4,0,442,2441,0,F,1674,1.0,2887,False,False
8103,1,Botie,4.0,Mars,0.0,Trappist,34,0.0,81,0,492,122,0,F,1675,1.0,695,False,False
8105,1,Villenson,11.0,Earth,0.0,PSO,18,0.0,0,0,15,570,84,F,1677,1.0,669,False,False
8106,1,Rigginsen,11.0,Earth,1.0,Cancri,49,0.0,0,0,0,0,0,G,1306,0.0,0,True,True
8107,1,Ewisentley,6.0,Earth,0.0,PSO,71,0.0,48,43,0,78,534,F,1678,1.0,703,False,False
8108,1,Evedorsen,4.0,Earth,0.0,PSO,19,0.0,150,605,0,0,1,F,1552,0.0,756,False,False
8112,1,Dickley,16.0,Earth,0.0,PSO,23,0.0,90,4,0,7,588,F,1553,0.0,689,False,False
8115,2,Prieress,4.0,Europa,1.0,Trappist,31,0.0,0,0,0,0,0,B,318,0.0,0,True,True
8115,2,Prieress,4.0,Europa,1.0,Trappist,40,0.0,0,0,0,0,0,B,318,0.0,0,True,True
8116,1,Prin,8.0,Mars,0.0,Cancri,28,0.0,49,0,0,2,1136,D,252,1.0,1187,False,False
8117,3,Pernised,7.0,Europa,1.0,Trappist,17,0.0,0,0,0,0,0,B,319,0.0,0,True,True
8117,3,Pernised,7.0,Europa,0.0,Trappist,24,0.0,0,809,0,4928,143,B,319,0.0,5880,False,False
8117,3,Pernised,7.0,Europa,1.0,Cancri,54,0.0,0,0,0,0,0,B,319,0.0,0,True,True
8118,1,Browlerson,15.0,Earth,1.0,Trappist,21,0.0,0,0,0,0,0,G,1310,1.0,0,True,False
8119,3,Tersimpson,9.0,Earth,1.0,Cancri,2,0.0,0,0,0,0,0,F,1555,0.0,0,True,False
8119,3,Tersimpson,9.0,Earth,0.0,Cancri,20,0.0,6,1119,0,24,13,F,1555,0.0,1162,False,True
8119,3,Tersimpson,9.0,Earth,0.0,Cancri,20,0.0,97,279,0,301,39,F,1555,0.0,716,False,False
8120,1,Pacticious,1.0,Europa,0.0,Cancri,36,0.0,0,4260,0,0,1678,D,253,1.0,5938,False,True
8121,1,Kimpson,6.0,Earth,1.0,Trappist,25,0.0,0,0,0,0,0,G,1311,1.0,0,True,True
8122,3,Coning,5.0,Europa,0.0,Cancri,58,0.0,0,226,0,5481,1355,C,302,0.0,7062,False,False
8122,3,Coning,5.0,Europa,0.0,Trappist,37,0.0,79,218,0,442,659,C,302,0.0,1398,False,True
8122,3,Coning,5.0,Europa,0.0,Trappist,26,0.0,0,13,0,3803,3557,C,302,0.0,7373,False,False
8123,1,Newtontoss,7.0,Earth,1.0,Trappist,45,0.0,0,0,0,0,0,G,1312,1.0,0,True,False
8124,1,Paynard,7.0,Earth,0.0,Trappist,44,0.0,0,903,0,0,0,F,1681,1.0,903,False,False
8128,1,Queke,6.0,Mars,1.0,Trappist,24,0.0,0,0,0,0,0,F,1682,1.0,0,True,True
8129,5,Casonston,18.0,Earth,1.0,Cancri,13,0.0,0,0,0,0,0,G,696,1.0,0,True,True
8129,5,Casonston,18.0,Earth,0.0,Trappist,4,0.0,0,0,0,0,0,G,1313,1.0,0,True,True
8129,5,Casonston,18.0,Earth,0.0,Trappist,24,0.0,381,925,342,0,642,F,1683,1.0,2290,False,False
8129,5,Casonston,18.0,Earth,0.0,Cancri,27,0.0,3,13,0,0,788,F,1683,1.0,804,False,False
8129,5,Casonston,18.0,Earth,0.0,Trappist,39,0.0,44,1620,0,6,0,E,522,1.0,1670,False,False
8130,3,Mcbriddley,10.0,Earth,1.0,Trappist,23,0.0,0,0,0,0,0,G,1308,0.0,0,True,False
8130,3,Mcbriddley,10.0,Earth,0.0,Cancri,4,0.0,0,0,0,0,0,G,1308,0.0,0,True,False
8130,3,Mcbriddley,10.0,Earth,1.0,Trappist,0,0.0,0,0,0,0,0,G,1308,0.0,0,True,False
8131,1,Shbre,8.0,Mars,1.0,Trappist,22,0.0,0,0,0,0,0,F,1557,0.0,0,True,True
8133,1,Suncy,1.0,Mars,0.0,Trappist,27,0.0,831,0,0,867,20,D,254,1.0,1718,False,False
8135,1,Coudered,5.0,Europa,1.0,Trappist,22,0.0,0,0,0,0,0,C,267,1.0,0,True,True
8136,2,Inderad,2.0,Europa,1.0,Cancri,26,0.0,0,0,0,0,0,C,268,1.0,0,True,True
8136,2,Inderad,2.0,Europa,0.0,Trappist,60,0.0,0,5998,0,4794,8,C,268,1.0,10800,False,False
8137,1,Fielson,9.0,Earth,0.0,Trappist,18,0.0,0,297,0,588,23,G,1314,1.0,908,False,False
8138,1,Whitneyes,6.0,Earth,1.0,Cancri,20,0.0,0,0,0,0,0,G,1315,1.0,0,True,False
8139,1,Mirezavis,14.0,Earth,0.0,Trappist,25,0.0,11,780,0,0,0,E,523,1.0,791,False,True
8140,1,Chapmaney,5.0,Earth,1.0,PSO,24,0.0,0,0,0,0,0,G,1309,0.0,0,True,True
8141,1,Belley,19.0,Earth,1.0,Trappist,38,0.0,0,0,0,0,0,G,1310,0.0,0,True,True
8143,1,Vines,4.0,Earth,0.0,Trappist,18,0.0,0,17,5,0,712,F,1558,0.0,734,False,True
8144,4,Donotaked,6.0,Europa,1.0,Cancri,45,0.0,0,0,0,0,0,B,270,1.0,0,True,True
8144,4,Chsere,5.0,Europa,0.0,Trappist,13,0.0,0,3680,0,1529,3854,B,270,1.0,9063,False,False
8144,4,Chsere,5.0,Europa,0.0,Trappist,28,0.0,0,3317,77,0,130,B,270,1.0,3524,False,True
8144,4,Donotaked,6.0,Europa,0.0,Trappist,5,0.0,0,0,0,0,0,B,270,1.0,0,True,True
8147,4,Pittler,12.0,Earth,0.0,Trappist,20,0.0,0,142,0,3528,92,G,1317,1.0,3762,False,False
8147,4,Pittler,12.0,Earth,1.0,Trappist,2,0.0,0,0,0,0,0,G,696,1.0,0,True,True
8147,4,Pittler,12.0,Earth,0.0,Trappist,42,0.0,18,5,470,356,57,G,1317,1.0,906,False,False
8147,4,Pittler,12.0,Earth,0.0,Cancri,0,0.0,0,0,0,0,0,G,1317,1.0,0,True,True
8148,1,Cartez,14.0,Earth,0.0,Trappist,18,0.0,0,508,0,44,257,G,1318,1.0,809,False,False
8149,1,Contrevins,7.0,Earth,1.0,PSO,26,0.0,0,0,0,0,0,G,1319,1.0,0,True,False
8150,3,Kart,6.0,Mars,1.0,Cancri,3,0.0,0,0,0,0,0,E,539,0.0,0,True,True
8150,3,Kart,6.0,Mars,1.0,PSO,49,0.0,0,0,0,0,0,E,539,0.0,0,True,True
8150,3,Kart,6.0,Mars,0.0,Trappist,19,0.0,691,0,10,561,25,E,539,0.0,1287,False,False
8152,1,Bullisey,3.0,Earth,1.0,Trappist,19,0.0,0,0,0,0,0,G,1312,0.0,0,True,False
8153,1,Hickett,10.0,Earth,1.0,Trappist,15,0.0,0,0,0,0,0,G,1320,1.0,0,True,False
8156,1,Yorkland,13.0,Earth,0.0,PSO,53,0.0,90,29,102,244,56,G,1321,1.0,521,False,False
8157,6,Morelly,11.0,Earth,0.0,Trappist,0,0.0,0,0,0,0,0,G,1313,0.0,0,True,True
8157,6,Morelly,11.0,Earth,0.0,Cancri,39,0.0,1663,0,262,229,0,F,1560,0.0,2154,False,False
8157,6,Morelly,11.0,Earth,0.0,Trappist,45,0.0,0,0,2778,1910,0,G,1313,0.0,4688,False,False
8157,6,Morelly,11.0,Earth,1.0,Trappist,10,0.0,0,0,0,0,0,G,1313,0.0,0,True,True
8157,6,Morelly,11.0,Earth,0.0,Cancri,1,0.0,0,0,0,0,0,G,1313,0.0,0,True,True
8157,6,Morelly,11.0,Earth,0.0,Trappist,9,0.0,0,0,0,0,0,G,1313,0.0,0,True,True
8158,1,Repie,3.0,Mars,0.0,Trappist,40,0.0,953,0,356,0,0,F,1686,1.0,1309,False,False
8159,1,Guerson,14.0,Earth,0.0,Trappist,26,0.0,0,0,0,622,8,F,1687,1.0,630,False,False
8161,1,Pooles,12.0,Earth,0.0,Trappist,18,0.0,1157,28,50,0,0,F,1688,1.0,1235,False,False
8162,1,Fringh,4.0,Europa,0.0,Trappist,47,0.0,0,314,0,889,1090,E,524,1.0,2293,False,False
8164,1,Wolfernan,12.0,Earth,0.0,Trappist,31,0.0,0,918,0,0,900,G,1314,0.0,1818,False,False
8165,1,One,3.0,Mars,0.0,Trappist,32,0.0,279,11,40,718,0,E,525,1.0,1048,False,False
8167,1,Foxter,10.0,Earth,1.0,PSO,23,0.0,0,0,0,0,0,G,1315,0.0,0,True,True
8168,8,Carpentley,7.0,Earth,0.0,Cancri,32,0.0,7,723,130,6,13,F,1561,0.0,879,False,False
8168,8,Boyers,7.0,Earth,0.0,Trappist,32,0.0,293,889,1,1,200,F,1561,0.0,1384,False,False
8168,8,Carpentley,7.0,Earth,0.0,Trappist,21,0.0,644,0,0,0,2,F,1561,0.0,646,False,False
8168,8,Boyers,7.0,Earth,0.0,Trappist,28,0.0,4,0,9,20,831,F,1561,0.0,864,False,False
8168,8,Carpentley,7.0,Earth,0.0,Trappist,22,0.0,753,0,0,0,0,G,1316,0.0,753,False,False
8168,8,Carpentley,7.0,Earth,0.0,Trappist,18,0.0,0,858,2,97,0,G,1316,0.0,957,False,True
8168,8,Boyers,7.0,Earth,1.0,PSO,28,0.0,0,0,0,0,0,G,1316,0.0,0,True,True
8168,8,Boyers,7.0,Earth,1.0,Trappist,38,0.0,0,0,0,0,0,G,1316,0.0,0,True,True
8171,1,Beckerson,7.0,Earth,0.0,Trappist,46,0.0,0,0,594,154,0,F,1690,1.0,748,False,False
8173,1,Shricatory,7.0,Europa,0.0,Trappist,44,0.0,0,3771,0,521,4,C,304,0.0,4296,False,True
8175,1,Geraing,5.0,Europa,1.0,Trappist,38,0.0,0,0,0,0,0,C,305,0.0,0,True,True
8176,1,Guloofant,1.0,Europa,0.0,Cancri,28,0.0,5,8252,0,181,3027,A,98,0.0,11465,False,False
8177,1,Wallerson,6.0,Earth,0.0,Trappist,31,0.0,116,946,298,2,227,G,1317,0.0,1589,False,False
8178,1,Weavesend,9.0,Earth,1.0,Trappist,18,0.0,0,0,0,0,0,G,1318,0.0,0,True,True
8182,1,Fowlesterez,18.0,Earth,0.0,PSO,18,0.0,0,220,4,0,532,F,1564,0.0,756,False,False
8186,4,Jenkinnedy,6.0,Earth,0.0,Cancri,4,0.0,0,0,0,0,0,G,1319,0.0,0,True,True
8186,4,Jenkinnedy,6.0,Earth,1.0,PSO,0,0.0,0,0,0,0,0,G,1319,0.0,0,True,True
8186,4,Estiagosen,6.0,Earth,0.0,Trappist,0,0.0,0,0,0,0,0,G,1319,0.0,0,True,False
8186,4,Jenkinnedy,6.0,Earth,1.0,PSO,23,0.0,0,0,0,0,0,G,1319,0.0,0,True,False
8189,1,Fanchy,3.0,Europa,0.0,Trappist,35,0.0,0,747,0,0,2478,C,271,1.0,3225,False,False
8190,1,Ingalt,4.0,Europa,1.0,Cancri,43,0.0,0,0,0,0,0,B,320,0.0,0,True,True
8191,1,Gaington,5.0,Earth,0.0,PSO,18,0.0,0,0,19,751,4,G,1320,0.0,774,False,False
8192,1,Mcphernard,11.0,Earth,0.0,Trappist,18,0.0,539,2,3,900,0,F,1566,0.0,1444,False,False
8194,1,Puckenton,9.0,Earth,0.0,Trappist,18,0.0,0,0,662,30,0,F,1567,0.0,692,False,True
8197,1,Sellentry,7.0,Earth,0.0,Cancri,49,0.0,598,0,0,118,0,F,1693,1.0,716,False,False
8199,1,Drakeekss,9.0,Earth,0.0,Trappist,19,0.0,0,0,0,0,0,G,1329,1.0,0,True,False
8200,1,Wheelez,7.0,Earth,1.0,PSO,22,0.0,0,0,0,0,0,G,1330,1.0,0,True,True
8202,6,Unkcatted,12.0,Europa,0.0,Trappist,4,0.0,0,0,0,0,0,C,306,0.0,0,True,True
8202,6,Unkcatted,12.0,Europa,0.0,Trappist,0,0.0,0,0,0,0,0,C,306,0.0,0,True,True
8202,6,Unkcatted,12.0,Europa,1.0,Trappist,32,0.0,0,0,0,0,0,C,306,0.0,0,True,True
8202,6,Unkcatted,12.0,Europa,0.0,Trappist,39,0.0,19,3603,0,421,517,C,306,0.0,4560,False,True
8202,6,Unkcatted,12.0,Europa,0.0,Cancri,36,0.0,0,8151,5,0,8182,C,306,0.0,16338,False,False
8202,6,Unkcatted,12.0,Europa,1.0,Trappist,53,0.0,0,0,0,0,0,C,306,0.0,0,True,True
8203,2,Pernised,7.0,Europa,0.0,Cancri,23,0.0,0,395,0,6,3567,C,307,0.0,3968,False,False
8203,2,Pernised,7.0,Europa,1.0,Trappist,24,0.0,0,0,0,0,0,C,307,0.0,0,True,True
8204,2,Distured,13.0,Europa,0.0,Trappist,25,0.0,0,1003,1629,73,748,E,541,0.0,3453,False,False
8204,2,Distured,13.0,Europa,0.0,Trappist,30,0.0,209,157,2566,171,472,E,541,0.0,3575,False,False
8205,1,Fulloydez,14.0,Earth,0.0,Trappist,20,0.0,625,0,2,0,0,G,1331,1.0,627,False,False
8207,1,Buche,11.0,Mars,1.0,Trappist,40,0.0,0,0,0,0,0,F,1695,1.0,0,True,True
8208,1,Dickley,16.0,Earth,1.0,PSO,18,0.0,0,0,0,0,0,G,1322,0.0,0,True,True
8209,1,Mirandry,6.0,Earth,0.0,Trappist,57,0.0,6,510,372,0,0,G,1332,1.0,888,False,True
8210,1,Ble,9.0,Mars,0.0,Trappist,47,0.0,1282,0,5,495,0,D,241,0.0,1782,False,False
8211,1,Haynard,7.0,Earth,1.0,Cancri,26,0.0,0,0,0,0,0,G,1323,0.0,0,True,True
8212,1,Tersimpson,9.0,Earth,0.0,PSO,29,0.0,487,0,60,12,0,F,1569,0.0,559,False,False
8213,1,Gouldensen,11.0,Earth,0.0,Trappist,32,0.0,0,2,1,0,881,G,1333,1.0,884,False,False
8214,1,Exnutchor,5.0,Europa,1.0,Trappist,30,0.0,0,0,0,0,0,D,242,0.0,0,True,True
8216,1,Bonder,8.0,Earth,0.0,Trappist,18,0.0,22,0,681,0,1,G,1334,1.0,704,False,True
8217,1,Mcbriddley,10.0,Earth,0.0,Trappist,49,0.0,0,4,50,0,746,F,1570,0.0,800,False,False
8218,1,Aloubtled,7.0,Europa,1.0,Trappist,33,0.0,0,0,0,0,0,B,272,1.0,0,True,True
8219,1,Flynnis,9.0,Earth,0.0,Trappist,18,0.0,3,0,3,1773,0,G,1335,1.0,1779,False,False
8220,1,Gulcepusy,6.0,Europa,0.0,Trappist,29,0.0,0,5157,1,136,32,A,99,0.0,5326,False,True
8221,1,Cusa,5.0,Mars,1.0,Trappist,34,0.0,0,0,0,0,0,F,1696,1.0,0,True,True
8222,2,Sidie,9.0,Mars,0.0,Trappist,43,0.0,1054,109,576,645,0,D,257,1.0,2384,False,False
8222,2,Sidie,9.0,Mars,0.0,Trappist,18,0.0,32,1255,1,0,0,F,1697,1.0,1288,False,True
8224,1,Pooles,12.0,Earth,1.0,Trappist,31,0.0,0,0,0,0,0,G,1325,0.0,0,True,False
8225,1,Nutty,4.0,Mars,0.0,Trappist,15,0.0,85,0,1130,0,248,E,292,1.0,1463,False,False
8226,3,Mille,11.0,Mars,1.0,Trappist,3,0.0,0,0,0,0,0,F,1572,0.0,0,True,True
8226,3,Mille,11.0,Mars,1.0,Trappist,37,0.0,0,0,0,0,0,F,1572,0.0,0,True,True
8226,3,Mille,11.0,Mars,1.0,Trappist,1,0.0,0,0,0,0,0,F,1572,0.0,0,True,True
8227,1,Headardyer,6.0,Earth,0.0,Trappist,27,0.0,14,1186,460,12,9,E,527,1.0,1681,False,True
8229,1,Patthews,9.0,Earth,1.0,Trappist,15,0.0,0,0,0,0,0,G,1336,1.0,0,True,True
8231,2,Fryersonis,14.0,Earth,0.0,Trappist,33,0.0,201,819,0,0,0,G,1327,0.0,1020,False,True
8231,2,Fryersonis,14.0,Earth,0.0,Trappist,65,0.0,0,0,113,208,587,G,1327,0.0,908,False,False
8232,1,Rames,5.0,Earth,0.0,Trappist,19,0.0,5,666,0,123,440,F,1574,0.0,1234,False,False
8233,2,Balderts,9.0,Earth,0.0,Trappist,30,0.0,0,0,779,0,18,F,1575,0.0,797,False,False
8233,2,Balderts,9.0,Earth,0.0,Trappist,37,0.0,72,0,18,0,809,F,1575,0.0,899,False,False
8235,1,Coxterez,10.0,Earth,0.0,Trappist,15,0.0,0,21,22,1149,249,F,1576,0.0,1441,False,False
8237,1,Bakerson,10.0,Earth,0.0,Trappist,19,0.0,511,0,0,267,0,F,1577,0.0,778,False,False
8238,2,Thomason,6.0,Earth,0.0,Trappist,20,0.0,749,16,0,0,29,F,1578,0.0,794,False,False
8238,2,Thomason,6.0,Earth,1.0,Cancri,19,0.0,0,0,0,0,0,G,1328,0.0,0,True,False
8239,1,Garnes,15.0,Earth,0.0,Cancri,21,0.0,499,0,193,1,1,F,1579,0.0,694,False,False
8242,1,Harmontry,6.0,Earth,0.0,Trappist,20,0.0,2,2,876,8,0,G,1330,0.0,888,False,True
8243,1,Cooks,7.0,Earth,0.0,Trappist,18,0.0,0,44,0,795,69,G,1331,0.0,908,False,False
8244,1,Bailes,7.0,Earth,0.0,Trappist,27,0.0,1007,0,0,9,0,G,1337,1.0,1016,False,False
8247,1,,,Europa,0.0,Trappist,23,0.0,0,2984,23,686,173,D,258,1.0,3866,False,True
8248,2,Casez,14.0,Earth,1.0,Trappist,25,0.0,0,0,0,0,0,G,1339,1.0,0,True,False
8248,2,Casez,14.0,Earth,0.0,PSO,72,0.0,309,0,0,0,463,G,1339,1.0,772,False,False
8251,1,Singlents,3.0,Earth,1.0,Trappist,35,0.0,0,0,0,0,0,G,1332,0.0,0,True,True
8252,3,Nieldsond,4.0,Earth,0.0,Cancri,29,0.0,52,319,612,465,79,F,1699,1.0,1527,False,False
8252,3,Nieldsond,4.0,Earth,0.0,Trappist,11,0.0,0,0,0,0,0,G,1341,1.0,0,True,False
8252,3,Nieldsond,4.0,Earth,1.0,Trappist,7,0.0,0,0,0,0,0,G,1341,1.0,0,True,False
8254,1,Cone,9.0,Mars,1.0,Trappist,27,0.0,0,0,0,0,0,F,1700,1.0,0,True,True
8255,1,Corman,9.0,Earth,0.0,Trappist,28,0.0,0,1,12,875,0,G,1333,0.0,888,False,False
8257,1,Bert,7.0,Mars,0.0,Trappist,41,0.0,396,0,653,0,0,E,529,1.0,1049,False,False
8259,1,Potthews,7.0,Earth,0.0,Trappist,28,0.0,0,0,486,324,0,G,1342,1.0,810,False,False
8260,3,Daviddley,6.0,Earth,0.0,Cancri,19,0.0,84,4,4,629,0,F,1582,0.0,721,False,False
8260,3,Dunnisey,5.0,Earth,0.0,Cancri,8,0.0,0,0,0,0,0,G,1334,0.0,0,True,True
8260,3,Daviddley,6.0,Earth,1.0,Cancri,4,0.0,0,0,0,0,0,G,1334,0.0,0,True,True
8261,1,Kiddley,6.0,Earth,1.0,PSO,38,0.0,0,0,0,0,0,G,1343,1.0,0,True,False
8264,1,Ste,10.0,Mars,0.0,Trappist,21,0.0,32,0,1008,0,0,F,1584,0.0,1040,False,True
8265,1,Winsley,3.0,Earth,1.0,Trappist,18,0.0,0,0,0,0,0,G,1344,1.0,0,True,False
8266,1,Thorney,12.0,Earth,1.0,Trappist,10,0.0,0,0,0,0,0,G,1345,1.0,0,True,True
8267,2,Cla,6.0,Mars,0.0,Trappist,29,0.0,304,0,48,946,0,E,530,1.0,1298,False,False
8267,2,Cla,6.0,Mars,1.0,Trappist,25,0.0,0,0,0,0,0,F,1701,1.0,0,True,True
8268,2,Impress,4.0,Europa,1.0,Trappist,40,0.0,0,0,0,0,0,B,321,0.0,0,True,True
8268,2,Impress,4.0,Europa,0.0,Trappist,19,0.0,0,3,0,918,2346,B,321,0.0,3267,False,False
8270,1,Hart,4.0,Mars,0.0,Trappist,38,0.0,86,1144,783,0,0,F,1702,1.0,2013,False,True
8271,1,Delazarson,8.0,Earth,0.0,Trappist,19,0.0,29,2633,0,0,124,F,1586,0.0,2786,False,True
8272,3,Fache,7.0,Mars,0.0,Trappist,0,0.0,0,0,0,0,0,F,1587,0.0,0,True,True
8272,3,Fache,7.0,Mars,1.0,Trappist,4,0.0,0,0,0,0,0,F,1587,0.0,0,True,True
8272,3,Fache,7.0,Mars,1.0,Trappist,29,0.0,0,0,0,0,0,F,1587,0.0,0,True,True
8273,1,Woody,11.0,Earth,0.0,Trappist,46,0.0,0,0,0,369,515,G,1346,1.0,884,False,False
8275,1,Clake,8.0,Mars,1.0,Trappist,32,0.0,0,0,0,0,0,F,1588,0.0,0,True,True
8276,2,Oirmplathy,4.0,Europa,1.0,Trappist,26,0.0,0,0,0,0,0,C,273,1.0,0,True,True
8276,2,Tractive,6.0,Europa,1.0,Trappist,23,0.0,0,0,0,0,0,C,273,1.0,0,True,True
8277,1,Woody,11.0,Earth,1.0,Cancri,32,0.0,0,0,0,0,0,G,1348,1.0,0,True,True
8279,1,Villenson,11.0,Earth,0.0,Trappist,31,0.0,0,4334,55,56,0,G,1349,1.0,4445,False,True
8280,1,Rocholton,6.0,Earth,0.0,Trappist,34,0.0,0,0,880,22,0,F,1703,1.0,902,False,True
8281,1,Cooks,7.0,Earth,0.0,Trappist,45,0.0,0,1,233,453,17,F,1704,1.0,704,False,False
8282,1,Jacostaney,10.0,Earth,0.0,Trappist,61,0.0,67,0,654,0,86,G,1336,0.0,807,False,False
8287,1,Nanie,4.0,Mars,0.0,Trappist,21,0.0,1242,0,654,0,0,E,542,0.0,1896,False,False
8288,2,Sache,9.0,Mars,0.0,Trappist,32,0.0,1852,0,870,0,7,D,259,1.0,2729,False,False
8288,2,Sache,9.0,Mars,0.0,Trappist,15,0.0,1150,0,175,1,11,F,1705,1.0,1337,False,False
8289,1,Fredersend,6.0,Earth,1.0,Trappist,14,0.0,0,0,0,0,0,G,1350,1.0,0,True,False
8291,1,Mathison,5.0,Earth,1.0,Trappist,18,0.0,0,0,0,0,0,G,1339,0.0,0,True,True
8292,1,Igmable,2.0,Europa,1.0,Trappist,39,0.0,0,0,0,0,0,C,310,0.0,0,True,True
8294,1,,,Mars,1.0,Trappist,62,0.0,0,0,0,0,0,E,543,0.0,0,True,True
8295,1,Upead,7.0,Mars,0.0,Trappist,40,0.0,1309,0,0,0,0,F,1591,0.0,1309,False,False
8297,1,Charpelaney,8.0,Earth,0.0,Trappist,21,0.0,5,0,0,22,639,F,1592,0.0,666,False,False
8298,1,Prité,5.0,Mars,1.0,Trappist,12,0.0,0,0,0,0,0,F,1593,0.0,0,True,True
8300,1,Ratorring,1.0,Europa,0.0,Trappist,27,0.0,0,1950,0,1866,676,C,274,1.0,4492,False,True
8301,1,Horbox,5.0,Europa,0.0,Trappist,28,0.0,1722,5063,0,87,920,C,275,1.0,7792,False,False
8302,2,Burchrison,10.0,Earth,0.0,Trappist,0,0.0,0,0,0,0,0,G,1340,0.0,0,True,True
8302,2,Burchrison,10.0,Earth,0.0,Trappist,17,0.0,4,0,867,0,0,F,1594,0.0,871,False,False
8303,1,Stead,2.0,Mars,0.0,Cancri,23,0.0,218,0,2267,497,0,F,1595,0.0,2982,False,False
8306,3,Hardonald,4.0,Earth,0.0,Trappist,6,0.0,0,0,0,0,0,G,1351,1.0,0,True,True
8306,3,Hardonald,4.0,Earth,1.0,PSO,29,0.0,0,0,0,0,0,G,1351,1.0,0,True,True
8306,3,Hardonald,4.0,Earth,0.0,Trappist,41,0.0,836,0,0,401,49,G,1351,1.0,1286,False,False
8307,2,Unkcal,3.0,Europa,0.0,Cancri,27,1.0,0,1337,1929,0,0,A,100,0.0,3266,False,True
8307,2,Unkcal,3.0,Europa,1.0,Trappist,34,0.0,0,0,0,0,0,A,100,0.0,0,True,True
8310,1,Hiebox,1.0,Europa,1.0,Cancri,36,0.0,0,0,0,0,0,E,545,0.0,0,True,True
8313,1,Gainney,13.0,Earth,0.0,Trappist,30,0.0,467,0,0,0,287,G,1341,0.0,754,False,False
8314,2,Folumorly,9.0,Europa,0.0,Trappist,30,0.0,0,640,0,31,6201,D,245,0.0,6872,False,False
8314,2,Folumorly,9.0,Europa,0.0,Cancri,29,1.0,0,2949,0,2,654,D,245,0.0,3605,False,True
8315,1,Mcneiley,8.0,Earth,0.0,Trappist,21,0.0,380,177,161,0,85,F,1598,0.0,803,False,False
8316,1,Beckerson,7.0,Earth,0.0,Cancri,21,0.0,532,4,37,1,0,F,1709,1.0,574,False,False
